T,Teff
7.8700000e-01,7.0897096e-01
7.8800000e-01,7.0987181e-01
7.8900000e-01,7.1077266e-01
7.9000000e-01,7.1167352e-01
7.9100000e-01,7.1257437e-01
7.9200000e-01,7.1347522e-01
7.9300000e-01,7.1437607e-01
7.9400000e-01,7.1527693e-01
7.9500000e-01,7.1617778e-01
7.9600000e-01,7.1707863e-01
7.9700000e-01,7.1797948e-01
7.9800000e-01,7.1888034e-01
7.9900000e-01,7.1978119e-01
8.0000000e-01,7.2068204e-01
8.0100000e-01,7.2158289e-01
8.0200000e-01,7.2248375e-01
8.0300000e-01,7.2338460e-01
8.0400000e-01,7.2428545e-01
8.0500000e-01,7.2518630e-01
8.0600000e-01,7.2608716e-01
8.0700000e-01,7.2698801e-01
8.0800000e-01,7.2788886e-01
8.0900000e-01,7.2878971e-01
8.1000000e-01,7.2969057e-01
8.1100000e-01,7.3059142e-01
8.1200000e-01,7.3149227e-01
8.1300000e-01,7.3239312e-01
8.1400000e-01,7.3329398e-01
8.1500000e-01,7.3419483e-01
8.1600000e-01,7.3509568e-01
8.1700000e-01,7.3599654e-01
8.1800000e-01,7.3689739e-01
8.1900000e-01,7.3779824e-01
8.2000000e-01,7.3869909e-01
8.2100000e-01,7.3959995e-01
8.2200000e-01,7.4050080e-01
8.2300000e-01,7.4140165e-01
8.2400000e-01,7.4230250e-01
8.2500000e-01,7.4320336e-01
8.2600000e-01,7.4410421e-01
8.2700000e-01,7.4500506e-01
8.2800000e-01,7.4590591e-01
8.2900000e-01,7.4680677e-01
8.3000000e-01,7.4770762e-01
8.3100000e-01,7.4860847e-01
8.3200000e-01,7.4950932e-01
8.3300000e-01,7.5041018e-01
8.3400000e-01,7.5131103e-01
8.3500000e-01,7.5221188e-01
8.3600000e-01,7.5311273e-01
8.3700000e-01,7.5401359e-01
8.3800000e-01,7.5491444e-01
8.3900000e-01,7.5581529e-01
8.4000000e-01,7.5671614e-01
8.4100000e-01,7.5761700e-01
8.4200000e-01,7.5851785e-01
8.4300000e-01,7.5941870e-01
8.4400000e-01,7.6031955e-01
8.4500000e-01,7.6122041e-01
8.4600000e-01,7.6212126e-01
8.4700000e-01,7.6302211e-01
8.4800000e-01,7.6392296e-01
8.4900000e-01,7.6482382e-01
8.5000000e-01,7.6572467e-01
8.5100000e-01,7.6662552e-01
8.5200000e-01,7.6752637e-01
8.5300000e-01,7.6842723e-01
8.5400000e-01,7.6932808e-01
8.5500000e-01,7.7022893e-01
8.5600000e-01,7.7112978e-01
8.5700000e-01,7.7203064e-01
8.5800000e-01,7.7293149e-01
8.5900000e-01,7.7383234e-01
8.6000000e-01,7.7473319e-01
8.6100000e-01,7.7563405e-01
8.6200000e-01,7.7653490e-01
8.6300000e-01,7.7743575e-01
8.6400000e-01,7.7833660e-01
8.6500000e-01,7.7923746e-01
8.6600000e-01,7.8013831e-01
8.6700000e-01,7.8103916e-01
8.6800000e-01,7.8194001e-01
8.6900000e-01,7.8284087e-01
8.7000000e-01,7.8374172e-01
8.7100000e-01,7.8464257e-01
8.7200000e-01,7.8554342e-01
8.7300000e-01,7.8644428e-01
8.7400000e-01,7.8734513e-01
8.7500000e-01,7.8824598e-01
8.7600000e-01,7.8914684e-01
8.7700000e-01,7.9004769e-01
8.7800000e-01,7.9094854e-01
8.7900000e-01,7.9184939e-01
8.8000000e-01,7.9275025e-01
8.8100000e-01,7.9365110e-01
8.8200000e-01,7.9455195e-01
8.8300000e-01,7.9545280e-01
8.8400000e-01,7.9635366e-01
8.8500000e-01,7.9725451e-01
8.8600000e-01,7.9815536e-01
8.8700000e-01,7.9905621e-01
8.8800000e-01,7.9995707e-01
8.8900000e-01,8.0085792e-01
8.9000000e-01,8.0175877e-01
8.9100000e-01,8.0265962e-01
8.9200000e-01,8.0356048e-01
8.9300000e-01,8.0446133e-01
8.9400000e-01,8.0536218e-01
8.9500000e-01,8.0626303e-01
8.9600000e-01,8.0716389e-01
8.9700000e-01,8.0806474e-01
8.9800000e-01,8.0896559e-01
8.9900000e-01,8.0986644e-01
9.0000000e-01,8.1076730e-01
9.0100000e-01,8.1166815e-01
9.0200000e-01,8.1256900e-01
9.0300000e-01,8.1346985e-01
9.0400000e-01,8.1437071e-01
9.0500000e-01,8.1527156e-01
9.0600000e-01,8.1617241e-01
9.0700000e-01,8.1707326e-01
9.0800000e-01,8.1797412e-01
9.0900000e-01,8.1887497e-01
9.1000000e-01,8.1977582e-01
9.1100000e-01,8.2067667e-01
9.1200000e-01,8.2157753e-01
9.1300000e-01,8.2247838e-01
9.1400000e-01,8.2337923e-01
9.1500000e-01,8.2428008e-01
9.1600000e-01,8.2518094e-01
9.1700000e-01,8.2608179e-01
9.1800000e-01,8.2698264e-01
9.1900000e-01,8.2788349e-01
9.2000000e-01,8.2878435e-01
9.2100000e-01,8.2968520e-01
9.2200000e-01,8.3058605e-01
9.2300000e-01,8.3148690e-01
9.2400000e-01,8.3238776e-01
9.2500000e-01,8.3328861e-01
9.2600000e-01,8.3418946e-01
9.2700000e-01,8.3509031e-01
9.2800000e-01,8.3599117e-01
9.2900000e-01,8.3689202e-01
9.3000000e-01,8.3779287e-01
9.3100000e-01,8.3869372e-01
9.3200000e-01,8.3959458e-01
9.3300000e-01,8.4049543e-01
9.3400000e-01,8.4139628e-01
9.3500000e-01,8.4229713e-01
9.3600000e-01,8.4319798e-01
9.3700000e-01,8.4409884e-01
9.3800000e-01,8.4499969e-01
9.3900000e-01,8.4590054e-01
9.4000000e-01,8.4680139e-01
9.4100000e-01,8.4770225e-01
9.4200000e-01,8.4860310e-01
9.4300000e-01,8.4950395e-01
9.4400000e-01,8.5040480e-01
9.4500000e-01,8.5130566e-01
9.4600000e-01,8.5220651e-01
9.4700000e-01,8.5310736e-01
9.4800000e-01,8.5400821e-01
9.4900000e-01,8.5490907e-01
9.5000000e-01,8.5580992e-01
9.5100000e-01,8.5671077e-01
9.5200000e-01,8.5761162e-01
9.5300000e-01,8.5851248e-01
9.5400000e-01,8.5941333e-01
9.5500000e-01,8.6031418e-01
9.5600000e-01,8.6121503e-01
9.5700000e-01,8.6211589e-01
9.5800000e-01,8.6301674e-01
9.5900000e-01,8.6391759e-01
9.6000000e-01,8.6481844e-01
9.6100000e-01,8.6571929e-01
9.6200000e-01,8.6662015e-01
9.6300000e-01,8.6752100e-01
9.6400000e-01,8.6842185e-01
9.6500000e-01,8.6932270e-01
9.6600000e-01,8.7022356e-01
9.6700000e-01,8.7112441e-01
9.6800000e-01,8.7202526e-01
9.6900000e-01,8.7292611e-01
9.7000000e-01,8.7382697e-01
9.7100000e-01,8.7472782e-01
9.7200000e-01,8.7562867e-01
9.7300000e-01,8.7652952e-01
9.7400000e-01,8.7743038e-01
9.7500000e-01,8.7833123e-01
9.7600000e-01,8.7923208e-01
9.7700000e-01,8.8013293e-01
9.7800000e-01,8.8103378e-01
9.7900000e-01,8.8193464e-01
9.8000000e-01,8.8283549e-01
9.8100000e-01,8.8373634e-01
9.8200000e-01,8.8463719e-01
9.8300000e-01,8.8553805e-01
9.8400000e-01,8.8643890e-01
9.8500000e-01,8.8733975e-01
9.8600000e-01,8.8824060e-01
9.8700000e-01,8.8914145e-01
9.8800000e-01,8.9004231e-01
9.8900000e-01,8.9094316e-01
9.9000000e-01,8.9184401e-01
9.9100000e-01,8.9274486e-01
9.9200000e-01,8.9364572e-01
9.9300000e-01,8.9454657e-01
9.9400000e-01,8.9544742e-01
9.9500000e-01,8.9634827e-01
9.9600000e-01,8.9724912e-01
9.9700000e-01,8.9814998e-01
9.9800000e-01,8.9905083e-01
9.9900000e-01,8.9995168e-01
